customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00231,Male,0,No,No,20,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card,26.76,578.66,0
CUST-00232,Male,0,No,Yes,25,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,85.36,2020.7,0
CUST-00233,Male,1,No,Yes,20,No,Fiber optic,No,Yes,One year,Yes,Credit card,66.54,1250.31,0
CUST-00234,Male,0,Yes,Yes,6,No,No,No internet service,No,Month-to-month,No,Mailed check,112.95,610.81,0
CUST-00235,Male,0,No,No,38,Yes,DSL,No,No,Two year,Yes,Mailed check,39.34,1556.76,0
CUST-00236,Male,0,No,No,9,No,DSL,No,Yes,Month-to-month,Yes,Credit card,118.0,1154.92,0
CUST-00237,Male,0,No,No,1,No,Fiber optic,Yes,Yes,One year,Yes,Credit card,18.0,16.87,0
CUST-00238,Female,0,No,No,31,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.11,1755.2,0
CUST-00239,Male,1,No,No,5,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,94.44,1
CUST-00240,Female,1,No,No,72,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,118.0,9222.6,1
CUST-00241,Male,1,No,No,72,Yes,No,No,No,One year,Yes,Electronic check,57.15,4235.66,0
CUST-00242,Male,0,Yes,No,72,No,DSL,Yes,Yes,One year,No,Electronic check,59.85,4714.52,0
CUST-00243,Male,0,No,Yes,13,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,78.3,986.28,0
CUST-00244,Male,0,No,Yes,1,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,64.86,62.91,0
CUST-00245,Male,0,Yes,No,72,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,47.19,3426.91,0
CUST-00246,Male,0,No,No,16,No,Fiber optic,No,No internet service,Two year,No,Credit card,27.3,426.62,0
CUST-00247,Male,0,No,No,72,No,No,No,No,Two year,Yes,Electronic check,70.06,4541.33,0
CUST-00248,Male,0,No,No,72,No,No,No internet service,No,Two year,Yes,Credit card,76.37,5753.53,0
CUST-00249,Female,1,Yes,No,57,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,85.86,5140.4,0
CUST-00250,Female,0,Yes,Yes,10,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,118.0,1238.29,1
CUST-00251,Female,0,No,Yes,14,No phone service,DSL,No,No,Two year,Yes,Credit card,18.0,244.19,0
CUST-00252,Male,0,No,Yes,57,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.97,3605.29,0
CUST-00253,Male,1,Yes,No,11,No,DSL,No,No,Month-to-month,Yes,Mailed check,100.75,1077.21,1
CUST-00254,Male,0,No,No,5,Yes,DSL,Yes,No,One year,No,Credit card,61.26,276.65,0
CUST-00255,Female,0,No,No,24,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,437.4,1
CUST-00256,Female,0,No,No,72,No,No,No,No internet service,One year,Yes,Mailed check,26.27,1749.11,0
CUST-00257,Male,0,Yes,No,35,No,DSL,Yes,No,Two year,Yes,Bank transfer,74.86,2400.03,0
CUST-00258,Female,0,Yes,Yes,25,Yes,No,No,Yes,One year,Yes,Bank transfer,73.77,1938.49,0
CUST-00259,Female,0,No,No,3,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer,85.18,230.47,0
CUST-00260,Male,0,No,Yes,28,No,DSL,Yes,No,Month-to-month,No,Bank transfer,41.57,1270.81,0
CUST-00261,Female,0,Yes,No,72,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,72.8,5257.59,1
CUST-00262,Female,0,No,Yes,4,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,36.62,160.63,1
CUST-00263,Male,0,No,Yes,21,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,72.8,1393.65,0
CUST-00264,Female,0,Yes,No,62,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,66.6,4198.18,0
CUST-00265,Male,0,Yes,Yes,40,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,40.37,1566.14,0
CUST-00266,Male,1,No,No,35,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.75,4179.94,1
CUST-00267,Female,0,No,Yes,36,No,Fiber optic,Yes,No,Two year,No,Credit card,18.0,630.01,0
CUST-00268,Male,0,No,Yes,13,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,60.75,751.92,1
CUST-00269,Female,0,No,No,10,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,39.71,425.5,0
CUST-00270,Female,0,Yes,Yes,49,No,Fiber optic,No,No internet service,One year,Yes,Credit card,118.0,5637.05,0
CUST-00271,Male,1,No,Yes,49,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,82.95,3671.78,0
CUST-00272,Female,0,No,Yes,60,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,45.52,2671.27,0
CUST-00273,Male,0,No,Yes,72,No,DSL,No,No internet service,One year,Yes,Mailed check,56.61,4201.88,0
CUST-00274,Female,1,No,No,21,No,No,No,No,Month-to-month,Yes,Electronic check,118.0,2356.26,0
CUST-00275,Male,0,Yes,No,20,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,36.61,722.24,1
CUST-00276,Male,0,No,Yes,48,Yes,DSL,No,No,Two year,Yes,Mailed check,18.0,787.4,0
CUST-00277,Male,0,No,No,31,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer,73.73,2325.9,0
CUST-00278,Male,0,Yes,No,36,Yes,Fiber optic,Yes,No,One year,No,Mailed check,74.41,2816.07,0
CUST-00279,Male,0,Yes,No,47,No phone service,No,No,No,One year,Yes,Mailed check,84.98,3924.81,0
CUST-00280,Male,0,No,No,66,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,85.18,5532.19,0
CUST-00281,Male,0,Yes,No,12,Yes,Fiber optic,Yes,No internet service,Two year,No,Mailed check,118.0,1299.4,0
CUST-00282,Male,0,Yes,Yes,14,No,DSL,No,No,Month-to-month,Yes,Electronic check,18.0,236.98,0
CUST-00283,Female,0,Yes,No,2,No phone service,DSL,No,Yes,One year,No,Electronic check,28.92,53.85,0
CUST-00284,Female,0,Yes,Yes,25,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,84.87,2113.98,0
CUST-00285,Female,0,No,Yes,1,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,31.83,32.02,0
CUST-00286,Female,0,Yes,Yes,18,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,21.3,417.82,1
CUST-00287,Female,0,Yes,No,23,No,DSL,No internet service,Yes,One year,Yes,Mailed check,118.0,2482.35,0
CUST-00288,Female,0,No,No,10,No,DSL,No,No,Two year,Yes,Bank transfer,18.0,183.6,0
CUST-00289,Female,0,Yes,Yes,26,No,Fiber optic,Yes,No,Two year,Yes,Credit card,54.46,1423.46,0
CUST-00290,Female,0,No,Yes,1,Yes,No,No internet service,No,Month-to-month,No,Credit card,63.22,63.43,1
CUST-00291,Male,0,Yes,Yes,1,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,104.27,112.05,1
CUST-00292,Female,0,No,Yes,51,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,18.0,863.94,0
CUST-00293,Female,0,Yes,Yes,13,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,77.46,914.49,1
CUST-00294,Female,0,No,No,4,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,38.29,158.44,0
CUST-00295,Female,0,Yes,No,22,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,83.83,1787.15,1
CUST-00296,Male,0,No,Yes,44,Yes,No,No internet service,No,One year,No,Mailed check,37.8,1502.73,0
CUST-00297,Male,0,No,No,7,No phone service,No,Yes,Yes,Month-to-month,No,Bank transfer,112.17,746.15,1
CUST-00298,Female,0,Yes,Yes,29,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,37.97,1059.14,1
CUST-00299,Female,0,No,Yes,2,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,18.0,36.84,0
CUST-00300,Male,0,No,No,1,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,41.33,38.62,1
CUST-00301,Male,1,Yes,No,22,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,57.16,1235.65,0
CUST-00302,Male,1,No,No,23,No,DSL,No internet service,No,Month-to-month,No,Electronic check,97.47,2233.95,1
CUST-00303,Female,0,Yes,Yes,30,No,No,No,No,One year,Yes,Bank transfer,27.25,810.84,0
CUST-00304,Male,0,No,No,38,No phone service,No,No internet service,No internet service,Two year,Yes,Electronic check,27.84,1158.2,0
CUST-00305,Male,0,Yes,No,72,No,Fiber optic,No,Yes,Two year,No,Mailed check,93.82,6141.01,0
CUST-00306,Male,0,Yes,Yes,21,No,Fiber optic,No,No,Two year,Yes,Electronic check,23.74,543.51,0
CUST-00307,Male,0,No,No,11,No,Fiber optic,No internet service,No,Two year,Yes,Electronic check,59.63,666.68,1
CUST-00308,Male,0,Yes,Yes,47,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,60.24,2998.74,0
CUST-00309,Male,0,Yes,Yes,9,Yes,DSL,No,No internet service,One year,No,Mailed check,71.53,634.81,0
CUST-00310,Female,1,No,Yes,17,No,DSL,No,Yes,Month-to-month,No,Mailed check,42.5,715.83,0
CUST-00311,Female,0,No,No,2,No,DSL,Yes,No,Month-to-month,No,Credit card,37.19,80.02,1
CUST-00312,Male,1,Yes,Yes,1,No,Fiber optic,No,Yes,Two year,No,Electronic check,75.05,80.99,0
CUST-00313,Male,0,Yes,Yes,72,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,38.12,2601.2,1
CUST-00314,Male,0,No,Yes,54,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,24.2,1228.19,1
CUST-00315,Female,1,No,No,35,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,101.83,3561.37,0
CUST-00316,Female,0,No,No,15,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.64,1290.23,1
CUST-00317,Female,0,Yes,Yes,5,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer,118.0,569.04,0
CUST-00318,Female,1,Yes,Yes,5,Yes,Fiber optic,No,No,One year,No,Bank transfer,88.52,456.06,0
CUST-00319,Male,0,No,No,8,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,26.96,224.66,0
CUST-00320,Female,0,No,Yes,23,No,DSL,No,Yes,One year,Yes,Mailed check,67.89,1648.5,0
CUST-00321,Male,0,Yes,Yes,37,No,No,No,No,Two year,No,Electronic check,34.53,1293.94,0
CUST-00322,Male,0,No,No,32,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,564.76,1
CUST-00323,Male,0,No,No,9,Yes,DSL,No,Yes,One year,Yes,Credit card,51.58,507.58,0
CUST-00324,Male,0,Yes,Yes,72,Yes,No,Yes,No,Two year,No,Electronic check,94.45,6951.82,0
CUST-00325,Male,0,Yes,Yes,40,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.25,3063.94,1
CUST-00326,Male,1,No,Yes,24,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,23.27,541.17,1
CUST-00327,Male,1,No,Yes,28,No,DSL,Yes,No,Month-to-month,No,Bank transfer,50.53,1462.93,0
CUST-00328,Male,0,No,Yes,16,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,60.71,924.31,0
CUST-00329,Female,0,Yes,Yes,8,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,18.0,136.66,1
CUST-00330,Male,0,No,No,13,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer,86.4,1171.44,1
CUST-00331,Female,0,Yes,Yes,42,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,58.14,2452.33,0
CUST-00332,Male,1,Yes,Yes,1,No,Fiber optic,Yes,Yes,Two year,No,Electronic check,23.28,24.13,1
CUST-00333,Male,0,No,No,3,No phone service,DSL,No,No internet service,Month-to-month,No,Mailed check,21.58,61.75,0
CUST-00334,Male,0,Yes,No,1,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,98.02,99.96,0
CUST-00335,Male,0,No,Yes,1,No,Fiber optic,No,Yes,One year,Yes,Electronic check,53.58,52.98,0
CUST-00336,Male,0,No,Yes,58,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,100.71,5954.45,0
CUST-00337,Female,0,No,No,36,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,112.16,3868.88,0
CUST-00338,Male,0,No,Yes,19,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,95.67,1896.06,0
CUST-00339,Female,0,No,No,3,No,DSL,No internet service,Yes,Two year,Yes,Electronic check,49.0,155.99,0
CUST-00340,Male,0,Yes,Yes,20,No,DSL,No,Yes,Month-to-month,No,Bank transfer,18.0,342.71,0
CUST-00341,Female,0,Yes,No,19,No phone service,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,74.39,1357.05,1
CUST-00342,Female,0,No,No,5,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,118.0,609.02,0
CUST-00343,Female,1,Yes,No,17,No,Fiber optic,No,No,One year,No,Credit card,63.94,1129.5,0
CUST-00344,Male,0,Yes,Yes,15,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,18.0,281.02,1
CUST-00345,Female,0,Yes,No,28,No phone service,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,44.75,1298.78,0
CUST-00346,Female,0,Yes,Yes,30,Yes,Fiber optic,No internet service,No,One year,No,Bank transfer,59.49,1746.44,1
CUST-00347,Male,0,No,Yes,1,No,DSL,No,Yes,Two year,No,Credit card,32.06,31.39,0
CUST-00348,Male,0,Yes,No,14,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,18.0,239.64,0
CUST-00349,Male,0,No,Yes,29,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,62.06,1676.22,0
CUST-00350,Female,1,No,No,20,No,DSL,No internet service,No,Month-to-month,No,Mailed check,41.45,860.93,0
CUST-00351,Male,1,No,No,58,No,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,118.0,6287.16,0
CUST-00352,Male,0,Yes,No,32,Yes,Fiber optic,No,Yes,One year,No,Credit card,68.03,2367.57,0
CUST-00353,Female,0,Yes,No,5,No phone service,DSL,No,No internet service,One year,No,Bank transfer,79.09,421.29,0
CUST-00354,Male,0,Yes,Yes,2,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card,61.43,131.64,0
CUST-00355,Male,0,Yes,Yes,30,Yes,No,Yes,No,Two year,No,Electronic check,67.81,2199.76,0
CUST-00356,Male,0,Yes,Yes,1,No,DSL,No,No internet service,Two year,No,Electronic check,18.0,17.67,0
CUST-00357,Male,0,Yes,No,26,No,DSL,Yes,No,Month-to-month,No,Mailed check,33.8,939.74,0
CUST-00358,Female,0,No,Yes,72,Yes,Fiber optic,No,No,Two year,Yes,Credit card,97.66,6550.65,0
CUST-00359,Male,1,Yes,Yes,25,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,71.28,1611.51,1
CUST-00360,Female,0,Yes,No,14,Yes,DSL,Yes,No internet service,One year,No,Electronic check,53.04,784.87,1
CUST-00361,Male,0,Yes,No,30,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,79.59,2184.65,0
CUST-00362,Female,0,No,No,18,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,80.18,1584.25,0
CUST-00363,Female,1,No,Yes,23,No,No,Yes,No,Month-to-month,No,Mailed check,118.0,2808.88,0
CUST-00364,Male,0,No,No,72,Yes,DSL,No internet service,Yes,One year,Yes,Mailed check,69.89,5287.16,0
CUST-00365,Male,1,Yes,Yes,14,Yes,No,No,No,Two year,No,Bank transfer,33.12,440.11,0
CUST-00366,Male,1,Yes,No,72,No,Fiber optic,No internet service,Yes,One year,No,Credit card,61.53,4584.21,0
CUST-00367,Female,1,No,No,70,Yes,DSL,No,No internet service,One year,Yes,Electronic check,83.23,5293.85,0
CUST-00368,Female,0,No,Yes,6,Yes,No,No internet service,No,Month-to-month,No,Mailed check,94.87,607.68,1
CUST-00369,Male,0,No,Yes,2,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer,18.0,33.62,1
CUST-00370,Female,1,No,Yes,3,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,72.61,226.43,0
CUST-00371,Male,1,No,No,1,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card,38.08,35.98,0
CUST-00372,Male,0,Yes,Yes,2,No,No,No,No internet service,One year,Yes,Credit card,48.0,87.71,0
CUST-00373,Male,0,Yes,Yes,34,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,90.38,3061.55,0
CUST-00374,Male,0,Yes,No,2,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,87.39,163.22,0
CUST-00375,Female,1,Yes,Yes,11,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,44.66,513.8,1
CUST-00376,Male,0,No,No,55,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,60.26,3140.34,0
CUST-00377,Female,0,Yes,No,1,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,48.92,47.38,1
CUST-00378,Male,0,No,No,50,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,118.0,5979.58,0
CUST-00379,Male,0,No,Yes,9,Yes,DSL,No,No internet service,Month-to-month,No,Credit card,73.35,631.76,0
CUST-00380,Female,1,No,Yes,3,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Bank transfer,39.82,116.54,0
CUST-00381,Female,0,Yes,No,35,No,Fiber optic,No,No,Month-to-month,No,Credit card,104.67,3894.7,0
CUST-00382,Male,0,Yes,Yes,29,Yes,DSL,No internet service,No,One year,No,Electronic check,105.72,2869.18,0
CUST-00383,Male,0,No,No,62,No,Fiber optic,Yes,No,Two year,Yes,Credit card,118.0,6704.68,0
CUST-00384,Female,1,Yes,No,39,No,No,No internet service,No,Month-to-month,Yes,Credit card,118.0,4444.02,0
CUST-00385,Female,0,Yes,No,48,No,DSL,No,No,Two year,Yes,Electronic check,86.23,4076.44,0
CUST-00386,Female,0,No,No,9,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,54.5,494.68,1
CUST-00387,Male,0,Yes,Yes,5,No,No,No,No,Month-to-month,No,Credit card,58.92,287.08,1
CUST-00388,Male,0,Yes,No,41,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,56.24,2439.54,0
CUST-00389,Male,1,Yes,Yes,49,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,52.89,2352.83,0
CUST-00390,Male,0,No,No,72,No,Fiber optic,No,No internet service,One year,No,Credit card,102.2,7257.98,0
CUST-00391,Female,0,Yes,No,15,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,65.02,952.33,0
CUST-00392,Female,0,Yes,No,13,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,94.14,1259.94,1
CUST-00393,Female,0,Yes,No,44,Yes,Fiber optic,No,No,One year,Yes,Bank transfer,85.3,4103.21,0
CUST-00394,Female,1,Yes,No,12,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,32.04,385.28,0
CUST-00395,Female,0,No,No,72,No,Fiber optic,No internet service,No,Two year,Yes,Electronic check,18.0,1422.2,0
CUST-00396,Female,0,No,Yes,58,No,No,No,Yes,Month-to-month,Yes,Mailed check,27.9,1554.2,1
CUST-00397,Male,1,Yes,Yes,16,No,DSL,No,Yes,Two year,No,Bank transfer,52.2,756.84,0
CUST-00398,Male,0,No,Yes,41,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,69.03,2640.98,0
CUST-00399,Female,0,Yes,Yes,42,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,45.55,1872.97,0
CUST-00400,Female,0,No,Yes,3,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.09,248.78,1
CUST-00401,Male,0,Yes,No,69,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,49.17,3119.31,0
CUST-00402,Female,0,No,Yes,21,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,72.71,1506.35,1
CUST-00403,Male,0,Yes,Yes,52,Yes,Fiber optic,Yes,No,One year,No,Credit card,68.53,3448.18,0
CUST-00404,Male,0,Yes,No,11,No,No,Yes,No,Two year,No,Electronic check,117.03,1190.17,0
CUST-00405,Female,0,Yes,No,67,No,No,No,No,One year,Yes,Mailed check,35.74,2296.94,0
CUST-00406,Female,0,No,No,14,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,118.0,1779.68,0
CUST-00407,Male,0,No,No,1,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,47.17,45.3,0
CUST-00408,Male,1,Yes,Yes,70,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,24.8,1810.29,0
CUST-00409,Female,0,Yes,Yes,2,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,58.49,119.6,0
CUST-00410,Male,0,Yes,Yes,11,Yes,No,No,Yes,One year,No,Credit card,118.0,1279.1,0
CUST-00411,Female,0,No,Yes,72,No phone service,DSL,No internet service,No,Two year,Yes,Electronic check,91.86,6268.71,0
CUST-00412,Male,0,Yes,No,72,No,DSL,No internet service,No,Two year,Yes,Electronic check,83.09,5825.76,0
CUST-00413,Female,0,No,Yes,25,No,DSL,No internet service,No,Month-to-month,Yes,Credit card,88.86,2262.42,0
CUST-00414,Male,0,No,No,29,Yes,No,No,Yes,Two year,No,Mailed check,41.91,1179.11,0
CUST-00415,Female,0,Yes,Yes,17,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.78,1198.77,1
CUST-00416,Female,0,Yes,No,10,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,65.08,600.88,0
CUST-00417,Female,1,Yes,No,11,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,118.0,1396.59,0
CUST-00418,Female,0,No,Yes,33,No,No,No,No,Month-to-month,No,Electronic check,61.74,2013.1,0
CUST-00419,Female,0,Yes,Yes,41,Yes,DSL,No,Yes,One year,Yes,Bank transfer,53.65,2254.73,0
CUST-00420,Male,0,Yes,Yes,47,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,30.06,1410.11,0
CUST-00421,Male,0,No,No,46,No,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,69.2,3420.39,1
CUST-00422,Female,0,No,Yes,2,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.79,148.97,0
CUST-00423,Male,1,Yes,No,20,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,28.95,576.77,1
CUST-00424,Male,0,Yes,Yes,1,No,Fiber optic,No,Yes,Two year,No,Electronic check,78.59,85.26,0
CUST-00425,Female,0,No,Yes,23,No phone service,DSL,No,No internet service,Two year,Yes,Credit card,72.0,1728.76,0
CUST-00426,Male,0,No,No,17,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,95.4,1495.8,1
CUST-00427,Male,0,Yes,Yes,65,Yes,No,No,No,Two year,Yes,Electronic check,101.37,6164.33,0
CUST-00428,Male,0,No,Yes,12,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,67.83,860.7,0
CUST-00429,Female,0,No,Yes,3,No,Fiber optic,No,No,One year,No,Electronic check,33.91,108.56,1
CUST-00430,Male,0,Yes,Yes,4,No phone service,DSL,No,Yes,Two year,No,Electronic check,40.08,161.77,0
CUST-00431,Male,0,Yes,Yes,43,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,117.86,5123.18,0
CUST-00432,Female,1,No,No,28,No phone service,DSL,No,No internet service,One year,Yes,Electronic check,69.96,2010.57,0
CUST-00433,Male,0,Yes,No,3,No,DSL,No,Yes,Month-to-month,Yes,Credit card,117.38,347.85,0
CUST-00434,Female,0,No,Yes,2,No,No,No,No,Month-to-month,Yes,Electronic check,79.96,165.68,0
CUST-00435,Male,0,No,Yes,36,No,No,Yes,No internet service,One year,Yes,Credit card,87.61,2906.99,0
CUST-00436,Female,0,No,No,2,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,93.16,203.51,0
CUST-00437,Female,0,No,No,51,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,28.31,1516.05,0
CUST-00438,Female,0,No,No,36,Yes,DSL,Yes,No,Two year,No,Credit card,74.21,2741.65,0
CUST-00439,Male,0,Yes,No,2,No,DSL,No internet service,No internet service,Two year,Yes,Credit card,27.89,53.73,0
CUST-00440,Female,0,Yes,Yes,2,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,56.45,105.24,0
CUST-00441,Male,0,No,No,72,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,84.21,5953.19,0
CUST-00442,Male,0,No,No,14,No,DSL,No,Yes,One year,Yes,Credit card,34.24,494.85,0
CUST-00443,Male,0,Yes,Yes,13,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,81.78,1091.57,1
CUST-00444,Male,0,Yes,Yes,50,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,20.05,978.97,1
CUST-00445,Female,0,Yes,Yes,72,No,Fiber optic,No,Yes,Two year,No,Electronic check,99.3,7311.59,0
CUST-00446,Female,0,Yes,Yes,72,No,Fiber optic,No,No internet service,One year,Yes,Bank transfer,45.07,3448.67,0
CUST-00447,Female,0,No,No,41,No,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,34.19,1268.98,1
CUST-00448,Male,0,No,No,14,No phone service,DSL,No,Yes,One year,No,Bank transfer,21.94,304.13,0
